order_no,Product,Quantity
1619,Whale,5
1620,Elephant,3
1621,Elephant,3
1622,Tux,1
1623,Bird,5
1624,Tux,3
1625,Elephant,1
1626,Tux,3
1627,Elephant,1
1628,Elephant,4
1629,Tux,3
1630,Elephant,1
1631,Tux,5
1632,Bird,5
1633,Elephant,5
1634,Whale,2
1635,Whale,5
1636,Whale,2
1637,Whale,1
1638,Whale,2
1639,Elephant,1
1640,Bird,3
1641,Bird,2
1642,Tux,5
1643,Whale,1
1644,Bird,2
1645,Tux,5
1646,Elephant,3
1647,Tux,2
1648,Tux,1
1649,Elephant,1
1650,Whale,4
1651,Whale,2
1652,Elephant,3
1653,Whale,2
1654,Elephant,4
1655,Bird,5
1656,Elephant,5
1657,Elephant,1
1658,Tux,1
1659,Tux,4
1660,Bird,1
1661,Bird,3
1662,Tux,1
1663,Tux,5
1664,Elephant,1
1665,Elephant,5
1666,Bird,1
1667,Bird,4
1668,Tux,4
1669,Tux,2
1670,Whale,3
1671,Bird,5
1672,Elephant,4
1673,Whale,2
1674,Whale,1
1675,Whale,3
1676,Elephant,3
1677,Tux,1
1678,Tux,5
1679,Tux,5
1680,Elephant,3
1681,Elephant,4
1682,Elephant,1
1683,Elephant,4
1684,Whale,3
1685,Elephant,5
1686,Elephant,5
1687,Elephant,3
1688,Bird,2
1689,Tux,4
1690,Tux,3
1691,Whale,4
1692,Bird,4
1693,Tux,3
1694,Bird,1
1695,Whale,4
1696,Bird,2
1697,Elephant,3
1698,Whale,3
1699,Elephant,4
1700,Whale,2
1701,Bird,1
1702,Bird,3
1703,Elephant,4
1704,Bird,2
1705,Elephant,5
1706,Elephant,1
1707,Tux,1
1708,Whale,5
1709,Elephant,3
1710,Tux,5
1711,Bird,5
1712,Whale,2
1713,Bird,5
1714,Elephant,4
1715,Bird,1
1716,Elephant,3
1717,Tux,3
1718,Tux,2
1719,Whale,1
1720,Tux,3
1721,Elephant,3
1722,Bird,4
1723,Whale,1
1724,Bird,2
1725,Bird,2
1726,Elephant,3
1727,Elephant,1
1728,Tux,5
1729,Whale,2
1730,Elephant,4
1731,Whale,5
1732,Tux,4
1733,Tux,5
1734,Elephant,3
1735,Elephant,2
1736,Elephant,1
1737,Elephant,1
1738,Bird,1
1739,Elephant,2
1740,Elephant,5
1741,Bird,1
1742,Elephant,4
1743,Whale,5
1744,Whale,5
1745,Bird,2
1746,Whale,4
1747,Whale,1
1748,Whale,5
1749,Elephant,3
1750,Whale,1
1751,Whale,4
1752,Bird,1
1753,Elephant,1
1754,Whale,5
1755,Bird,3
1756,Bird,1
1757,Bird,1
1758,Bird,2
1759,Whale,1
1760,Elephant,5
1761,Tux,2
1762,Whale,5
1763,Whale,5
1764,Whale,2
1765,Whale,2
1766,Tux,1
1767,Tux,2
1768,Whale,1
1769,Elephant,3
1770,Tux,1
1771,Whale,2
1772,Whale,3
1773,Tux,5
1774,Bird,2
1775,Whale,1
1776,Elephant,3
1777,Whale,2
1778,Whale,2
1779,Tux,5
1780,Tux,5
1781,Elephant,2
1782,Elephant,1
1783,Bird,1
1784,Elephant,5
1785,Whale,2
1786,Whale,4
1787,Tux,5
1788,Tux,4
1789,Bird,5
1790,Tux,1
1791,Elephant,5
1792,Whale,3
1793,Whale,4
1794,Tux,2
1795,Tux,4
1796,Whale,4
1797,Elephant,5
1798,Whale,2
1799,Elephant,5
1800,Elephant,1
1801,Elephant,5
1802,Bird,4
1803,Whale,4
1804,Tux,3
1805,Tux,5
1806,Whale,1
1807,Elephant,3
1808,Tux,5
1809,Whale,5
1810,Elephant,1
1811,Bird,2
1812,Tux,4
1813,Tux,2
1814,Whale,2
1815,Tux,4
1816,Tux,2
1817,Whale,2
1818,Elephant,2
1819,Tux,3
1820,Bird,1
1821,Bird,3
1822,Bird,5
1823,Bird,1
1824,Bird,2
1825,Bird,2
1826,Tux,4
1827,Elephant,5
1828,Elephant,3
1829,Whale,4
1830,Bird,3
1831,Tux,4
1832,Bird,5
1833,Elephant,4
1834,Bird,5
1835,Elephant,2
1836,Whale,1
1837,Tux,3
1838,Tux,3
1839,Elephant,4
1840,Bird,2
1841,Tux,5
1842,Tux,5
1843,Bird,4
1844,Bird,3
1845,Tux,3
1846,Bird,5
1847,Elephant,2
1848,Tux,4
1849,Bird,4
1850,Bird,4
1851,Bird,4
1852,Whale,4
1853,Tux,3
1854,Whale,2
1855,Bird,1
1856,Tux,5
1857,Bird,3
1858,Bird,1
1859,Bird,3
1860,Whale,5
1861,Whale,5
1862,Elephant,5
1863,Elephant,2
1864,Tux,1
1865,Tux,3
1866,Tux,4
1867,Whale,2
1868,Bird,4
1869,Whale,2
1870,Bird,4
1871,Elephant,5
1872,Elephant,1
1873,Bird,1
1874,Tux,2
1875,Bird,3
1876,Tux,3
1877,Elephant,3
1878,Elephant,2
1879,Tux,4
1880,Tux,2
1881,Whale,1
1882,Tux,2
1883,Bird,4
1884,Whale,1
1885,Tux,5
1886,Bird,3
1887,Whale,1
1888,Tux,1
1889,Whale,2
1890,Whale,5
1891,Whale,2
1892,Tux,5
1893,Elephant,4
1894,Whale,4
1895,Elephant,1
1896,Whale,2
1897,Whale,4
1898,Whale,2
1899,Bird,1
1900,Bird,3
1901,Bird,4
1902,Tux,4
1903,Whale,3
1904,Bird,4
1905,Tux,2
1906,Tux,4
1907,Bird,4
1908,Whale,5
1909,Elephant,2
1910,Tux,4
1911,Elephant,5
1912,Whale,5
1913,Bird,4
1914,Bird,5
1915,Elephant,5
1916,Tux,1
1917,Tux,2
1918,Elephant,1
1919,Whale,5
1920,Bird,2
1921,Tux,2
1922,Elephant,3
1923,Whale,5
1924,Bird,4
1925,Whale,5
1926,Bird,2
1927,Whale,3
1928,Bird,4
1929,Whale,3
1930,Elephant,5
1931,Tux,5
1932,Elephant,3
1933,Whale,5
1934,Tux,1
1935,Bird,2
1936,Tux,3
1937,Tux,4
1938,Whale,4
1939,Whale,1
1940,Tux,3
1941,Elephant,3
1942,Bird,2
1943,Bird,1
1944,Bird,1
1945,Bird,1
1946,Bird,2
1947,Tux,2
1948,Tux,5
1949,Tux,5
1950,Whale,2
1951,Tux,4
1952,Tux,4
1953,Tux,3
1954,Bird,3
1955,Elephant,5
1956,Whale,2
1957,Tux,3
1958,Whale,3
1959,Elephant,5
1960,Elephant,5
1961,Bird,3
1962,Elephant,2
1963,Whale,4
1964,Whale,3
1965,Whale,3
1966,Elephant,1
1967,Bird,2
1968,Bird,5
1969,Tux,5
1970,Tux,5
1971,Whale,5
1972,Tux,1
1973,Bird,2
1974,Bird,5
1975,Tux,4
1976,Bird,4
1977,Tux,3
1978,Tux,1
1979,Elephant,2
1980,Elephant,5
1981,Tux,4
1982,Elephant,4
1983,Whale,3
1984,Elephant,1
1985,Whale,4
1986,Tux,3
1987,Whale,5
1988,Tux,3
1989,Tux,3
1990,Tux,2
1991,Bird,3
1992,Elephant,2
1993,Tux,1
1994,Tux,5
1995,Elephant,2
1996,Tux,2
1997,Bird,1
1998,Tux,1
1999,Whale,3
2000,Bird,5
2001,Whale,2
2002,Elephant,3
2003,Elephant,3
2004,Bird,5
2005,Elephant,5
2006,Bird,3
2007,Bird,5
2008,Whale,1
2009,Bird,5
2010,Elephant,1
2011,Tux,3
2012,Bird,3
2013,Bird,2
2014,Elephant,1
2015,Tux,5
2016,Whale,1
2017,Bird,4
2018,Elephant,3
2019,Whale,1
2020,Bird,3
2021,Bird,3
2022,Bird,5
2023,Tux,5
2024,Bird,2
2025,Bird,1
2026,Tux,4
2027,Elephant,4
2028,Tux,3
2029,Whale,4
2030,Whale,3
2031,Elephant,2
2032,Bird,5
2033,Tux,4
2034,Whale,5
2035,Elephant,1
2036,Elephant,1
2037,Whale,3
2038,Bird,1
2039,Tux,3
2040,Bird,3
2041,Elephant,1
2042,Whale,3
2043,Elephant,2
2044,Bird,5
2045,Bird,2
2046,Tux,4
2047,Whale,2
2048,Bird,2
2049,Elephant,1
2050,Bird,5
2051,Tux,5
2052,Bird,2
2053,Elephant,1
2054,Elephant,1
2055,Whale,1
2056,Elephant,5
2057,Tux,4
2058,Bird,4
2059,Bird,1
2060,Bird,5
2061,Whale,3
2062,Bird,5
2063,Elephant,5
2064,Tux,3
2065,Bird,1
2066,Tux,1
2067,Whale,4
2068,Tux,1
2069,Elephant,3
2070,Tux,5
2071,Tux,2
2072,Elephant,2
2073,Whale,1
2074,Tux,4
2075,Bird,3
2076,Bird,2
2077,Bird,5
2078,Whale,5
2079,Bird,3
2080,Elephant,5
2081,Tux,2
2082,Whale,2
2083,Tux,3
2084,Elephant,3
2085,Elephant,5
2086,Elephant,5
2087,Bird,1
2088,Bird,2
2089,Bird,2
2090,Tux,3
2091,Elephant,1
2092,Elephant,1
2093,Whale,4
2094,Whale,5
2095,Tux,2
2096,Bird,5
2097,Tux,4
2098,Bird,2
2099,Elephant,2
2100,Whale,2
2101,Tux,2
2102,Tux,5
2103,Tux,1
2104,Tux,3
2105,Bird,5
2106,Whale,1
2107,Elephant,4
2108,Bird,4
2109,Tux,4
2110,Tux,2
2111,Bird,5
2112,Elephant,1
2113,Elephant,5
2114,Whale,5
2115,Bird,5
2116,Elephant,5
2117,Bird,2
2118,Bird,1
2119,Tux,4
2120,Elephant,3
2121,Tux,1
2122,Bird,3
2123,Whale,5
2124,Tux,3
2125,Elephant,5
2126,Tux,2
2127,Tux,2
2128,Elephant,4
2129,Bird,5
2130,Bird,5
2131,Elephant,2
2132,Bird,5
2133,Bird,5
2134,Tux,3
2135,Elephant,1
2136,Bird,3
2137,Whale,4
2138,Elephant,5
2139,Whale,1
2140,Tux,5
2141,Bird,5
2142,Tux,3
2143,Whale,4
2144,Tux,4
2145,Whale,3
2146,Bird,3
2147,Whale,2
2148,Tux,5
2149,Bird,3
2150,Elephant,3
2151,Whale,1
2152,Bird,1
2153,Bird,3
2154,Whale,1
2155,Elephant,5
2156,Bird,2
2157,Whale,4
2158,Elephant,5
2159,Bird,1
2160,Elephant,4
2161,Bird,3
2162,Whale,5
2163,Whale,5
2164,Tux,1
2165,Tux,2
2166,Bird,4
2167,Tux,4
2168,Whale,5
2169,Elephant,2
2170,Whale,5
2171,Elephant,4
2172,Tux,5
2173,Tux,4
2174,Bird,3
2175,Elephant,4
2176,Tux,1
2177,Bird,5
2178,Whale,4
2179,Tux,1
2180,Elephant,5
2181,Elephant,3
2182,Whale,3
2183,Bird,1
2184,Elephant,4
2185,Elephant,3
2186,Bird,3
2187,Bird,3
2188,Whale,4
2189,Elephant,1
2190,Tux,3
2191,Elephant,2
2192,Whale,4
2193,Whale,3
2194,Whale,4
2195,Tux,3
2196,Whale,4
2197,Elephant,4
2198,Bird,4
2199,Whale,5
2200,Bird,5
2201,Bird,5
2202,Whale,3
2203,Bird,2
2204,Whale,4
2205,Whale,5
2206,Tux,5
2207,Bird,4
2208,Bird,4
2209,Whale,3
2210,Whale,2
2211,Tux,3
2212,Elephant,1
2213,Bird,5
2214,Elephant,1
2215,Whale,3
2216,Elephant,2
2217,Whale,1
2218,Whale,4
2219,Whale,2
2220,Whale,4
2221,Bird,1
2222,Tux,5
2223,Tux,5
2224,Elephant,3
2225,Whale,1
2226,Bird,5
2227,Tux,1
2228,Elephant,3
2229,Elephant,4
2230,Whale,1
2231,Elephant,1
2232,Elephant,2
2233,Bird,3
2234,Tux,4
2235,Bird,2
2236,Tux,2
2237,Whale,1
2238,Tux,3
2239,Bird,1
2240,Tux,1
2241,Whale,3
2242,Elephant,1
2243,Elephant,4
2244,Whale,1
2245,Elephant,3
2246,Tux,4
2247,Elephant,2
2248,Bird,1
2249,Bird,1
2250,Elephant,5
2251,Elephant,4
2252,Tux,5
2253,Elephant,5
2254,Bird,2
2255,Elephant,2
2256,Bird,5
2257,Bird,1
2258,Bird,5
2259,Whale,3
2260,Whale,4
2261,Bird,1
2262,Elephant,3
2263,Bird,4
2264,Bird,2
2265,Tux,2
2266,Elephant,4
2267,Tux,3
2268,Elephant,1
2269,Bird,4
2270,Tux,1
2271,Bird,1
2272,Bird,4
2273,Whale,3
2274,Tux,2
2275,Tux,5
2276,Elephant,5
2277,Whale,1
2278,Whale,3
2279,Whale,2
2280,Tux,2
2281,Tux,4
2282,Bird,2
2283,Elephant,4
2284,Tux,2
2285,Elephant,2
2286,Tux,1
2287,Elephant,3
2288,Bird,1
2289,Bird,2
2290,Elephant,5
2291,Tux,3
2292,Tux,4
2293,Elephant,5
2294,Whale,4
2295,Bird,3
2296,Elephant,1
2297,Bird,1
2298,Tux,4
2299,Elephant,3
2300,Whale,1
2301,Bird,1
2302,Whale,2
2303,Tux,2
2304,Whale,3
2305,Bird,1
2306,Tux,3
2307,Bird,4
2308,Tux,1
2309,Bird,5
2310,Bird,2
2311,Tux,2
2312,Bird,4
2313,Tux,4
2314,Tux,2
2315,Bird,3
2316,Whale,1
2317,Bird,4
2318,Whale,5
2319,Elephant,2
2320,Elephant,2
2321,Elephant,2
2322,Bird,4
2323,Whale,3
2324,Whale,3
2325,Tux,2
2326,Bird,3
2327,Elephant,3
2328,Elephant,1
2329,Whale,1
2330,Tux,2
2331,Whale,3
2332,Bird,2
2333,Bird,5
2334,Tux,1
2335,Elephant,3
2336,Elephant,2
2337,Tux,4
2338,Elephant,1
2339,Tux,5
2340,Whale,3
2341,Elephant,4
2342,Tux,5
2343,Tux,2
2344,Bird,1
2345,Elephant,4
2346,Tux,3
2347,Elephant,5
2348,Tux,3
2349,Tux,1
2350,Elephant,3
2351,Whale,3
2352,Whale,3
2353,Tux,5
2354,Elephant,4
2355,Elephant,2
2356,Tux,5
2357,Elephant,3
2358,Whale,3
2359,Elephant,1
2360,Whale,4
2361,Bird,5
2362,Whale,5
2363,Elephant,5
2364,Tux,4
2365,Whale,4
2366,Tux,5
2367,Bird,5
2368,Elephant,5
2369,Tux,5
2370,Bird,5
2371,Tux,5
2372,Bird,5
2373,Elephant,2
2374,Elephant,1
2375,Tux,4
2376,Elephant,1
2377,Tux,1
2378,Elephant,1
2379,Tux,1
2380,Elephant,3
2381,Elephant,1
2382,Whale,1
2383,Elephant,2
2384,Elephant,2
2385,Bird,2
2386,Tux,4
2387,Whale,4
2388,Bird,2
2389,Whale,5
2390,Whale,5
2391,Elephant,5
2392,Whale,2
2393,Bird,2
2394,Tux,3
2395,Whale,3
2396,Whale,5
2397,Whale,3
2398,Tux,1
2399,Whale,5
2400,Tux,1
2401,Whale,1
2402,Tux,3
2403,Bird,5
2404,Whale,4
2405,Whale,3
2406,Bird,2
2407,Elephant,1
2408,Tux,5
2409,Elephant,2
2410,Tux,1
2411,Whale,1
2412,Whale,3
2413,Tux,3
2414,Whale,2
2415,Elephant,3
2416,Tux,3
2417,Tux,4
2418,Elephant,1
2419,Whale,2
2420,Tux,2
2421,Bird,4
2422,Bird,4
2423,Bird,4
2424,Tux,5
2425,Tux,5
2426,Elephant,4
2427,Whale,2
2428,Bird,5
2429,Tux,4
2430,Tux,4
2431,Elephant,1
2432,Whale,5
2433,Bird,3
2434,Bird,2
2435,Tux,4
2436,Tux,4
2437,Elephant,5
2438,Whale,4
2439,Elephant,1
2440,Whale,2
2441,Whale,5
2442,Tux,2
2443,Bird,4
2444,Bird,4
2445,Tux,1
2446,Whale,4
2447,Tux,2
2448,Bird,3
2449,Elephant,5
2450,Tux,1
2451,Tux,3
2452,Bird,1
2453,Bird,3
2454,Whale,4
2455,Elephant,1
2456,Tux,5
2457,Elephant,1
2458,Bird,2
2459,Whale,2
2460,Whale,2
2461,Elephant,2
2462,Whale,1
2463,Tux,5
2464,Whale,4
2465,Tux,2
2466,Elephant,3
2467,Tux,1
2468,Tux,2
2469,Bird,1
2470,Whale,3
2471,Bird,4
2472,Elephant,5
2473,Bird,4
2474,Elephant,3
2475,Whale,2
2476,Bird,5
2477,Bird,5
2478,Elephant,2
2479,Whale,2
2480,Bird,2
2481,Elephant,5
2482,Bird,2
2483,Tux,4
2484,Whale,2
2485,Whale,3
2486,Elephant,3
2487,Tux,4
2488,Whale,5
2489,Bird,3
2490,Whale,2
2491,Elephant,2
2492,Bird,4
2493,Whale,1
2494,Bird,2
2495,Tux,1
2496,Whale,2
2497,Tux,1
2498,Tux,5
2499,Whale,2
2500,Elephant,5
2501,Elephant,1
2502,Elephant,4
2503,Whale,3
2504,Elephant,2
2505,Whale,4
2506,Whale,2
2507,Whale,1
2508,Tux,5
2509,Tux,1
2510,Bird,4
2511,Bird,3
2512,Elephant,1
2513,Whale,5
2514,Tux,2
2515,Whale,2
2516,Tux,2
2517,Elephant,4
2518,Elephant,1
2519,Bird,1
2520,Whale,5
2521,Elephant,5
2522,Bird,2
2523,Tux,2
2524,Tux,5
2525,Elephant,4
2526,Elephant,4
2527,Whale,1
2528,Tux,3
2529,Whale,5
2530,Tux,1
2531,Elephant,2
2532,Elephant,5
2533,Elephant,1
2534,Bird,1
2535,Elephant,5
2536,Bird,2
2537,Bird,3
2538,Whale,1
2539,Elephant,2
2540,Whale,1
2541,Whale,1
2542,Bird,2
2543,Bird,2
2544,Tux,2
2545,Tux,3
2546,Tux,5
2547,Tux,3
2548,Whale,4
2549,Elephant,5
2550,Whale,1
2551,Whale,5
2552,Tux,4
2553,Whale,3
2554,Tux,2
2555,Bird,5
2556,Whale,3
2557,Whale,5
2558,Elephant,1
2559,Bird,3
2560,Bird,1
2561,Tux,1
2562,Elephant,4
2563,Whale,2
2564,Bird,3
2565,Bird,2
2566,Tux,1
2567,Bird,4
2568,Whale,4
2569,Whale,1
2570,Bird,3
2571,Whale,5
2572,Bird,1
2573,Tux,2
2574,Tux,3
2575,Elephant,3
2576,Whale,5
2577,Tux,3
2578,Whale,3
2579,Bird,5
2580,Tux,1
2581,Bird,4
2582,Whale,5
2583,Elephant,4
2584,Elephant,3
2585,Whale,2
2586,Bird,2
2587,Elephant,4
2588,Whale,5
2589,Tux,2
2590,Whale,5
2591,Bird,3
2592,Elephant,1
2593,Elephant,4
2594,Elephant,1
2595,Tux,1
2596,Tux,3
2597,Tux,4
2598,Tux,1
2599,Elephant,2
2600,Tux,3
2601,Elephant,4
2602,Bird,2
2603,Elephant,3
2604,Whale,4
2605,Whale,3
2606,Tux,3
2607,Elephant,4
2608,Elephant,3
2609,Tux,3
2610,Whale,5
2611,Elephant,5
2612,Bird,5
2613,Elephant,2
2614,Elephant,4
2615,Whale,4
2616,Elephant,2
2617,Whale,3
2618,Elephant,5
2619,Whale,3
2620,Bird,2
2621,Tux,4
2622,Whale,5
2623,Whale,1
2624,Elephant,2
2625,Whale,1
2626,Bird,3
2627,Tux,5
2628,Bird,4
2629,Elephant,3
2630,Bird,4
2631,Tux,2
2632,Bird,2
2633,Whale,3
2634,Whale,5
2635,Whale,3
2636,Whale,2
2637,Elephant,4
2638,Elephant,4
2639,Whale,5
2640,Bird,5
2641,Tux,3
2642,Whale,3
2643,Tux,4
2644,Tux,1
2645,Whale,5
2646,Bird,5
2647,Tux,1
2648,Bird,3
2649,Elephant,2
2650,Whale,2
2651,Whale,4
2652,Whale,3
2653,Bird,4
2654,Tux,4
2655,Bird,4
2656,Bird,2
2657,Tux,4
2658,Bird,3
2659,Bird,4
2660,Bird,4
2661,Whale,2
2662,Elephant,1
2663,Elephant,2
2664,Tux,4
2665,Whale,2
2666,Whale,4
2667,Elephant,4
2668,Elephant,3
2669,Elephant,5
2670,Tux,2
2671,Elephant,4
2672,Whale,1
2673,Tux,4
2674,Tux,3
2675,Bird,1
2676,Elephant,3
2677,Elephant,2
2678,Bird,5
2679,Bird,5
2680,Tux,5
2681,Elephant,3
2682,Whale,1
2683,Whale,1
2684,Bird,2
2685,Elephant,5
2686,Elephant,4
2687,Whale,1
2688,Bird,1
2689,Bird,4
2690,Whale,1
2691,Elephant,5
2692,Tux,1
2693,Elephant,4
2694,Bird,3
2695,Tux,5
2696,Elephant,4
2697,Elephant,2
2698,Tux,2
2699,Bird,1
2700,Elephant,2
2701,Whale,5
2702,Whale,1
2703,Bird,2
2704,Elephant,2
2705,Tux,1
2706,Bird,4
2707,Bird,5
2708,Elephant,2
2709,Whale,5
2710,Bird,3
2711,Elephant,5
2712,Bird,3
2713,Bird,2
2714,Tux,4
2715,Elephant,2
2716,Tux,2
2717,Tux,2
2718,Tux,1
2719,Bird,2
2720,Whale,3
2721,Elephant,3
2722,Whale,4
2723,Elephant,3
2724,Bird,2
2725,Elephant,5
2726,Elephant,5
2727,Tux,3
2728,Tux,4
2729,Bird,5
2730,Whale,2
2731,Whale,4
2732,Whale,5
2733,Whale,3
2734,Bird,2
2735,Whale,1
2736,Bird,3
2737,Tux,2
2738,Tux,3
2739,Elephant,3
2740,Elephant,3
2741,Elephant,3
2742,Tux,3
2743,Elephant,1
2744,Elephant,1
2745,Elephant,1
2746,Bird,5
2747,Tux,3
2748,Elephant,5
2749,Whale,2
2750,Bird,1
2751,Tux,3
2752,Whale,4
2753,Tux,2
2754,Elephant,3
2755,Elephant,4
2756,Whale,2
2757,Tux,2
2758,Tux,2
2759,Elephant,5
2760,Elephant,4
2761,Elephant,2
2762,Bird,1
2763,Tux,5
2764,Whale,1
2765,Bird,3
2766,Tux,3
2767,Bird,3
2768,Bird,2
2769,Elephant,2
2770,Whale,1
2771,Bird,3
2772,Tux,2
2773,Bird,2
2774,Elephant,4
2775,Elephant,2
2776,Bird,5
2777,Tux,5
2778,Tux,2
2779,Elephant,5
2780,Tux,4
2781,Bird,4
2782,Bird,2
2783,Elephant,2
2784,Elephant,1
2785,Tux,2
2786,Elephant,4
2787,Whale,5
2788,Elephant,4
2789,Elephant,5
2790,Bird,5
2791,Bird,5
2792,Bird,1
2793,Whale,4
2794,Tux,2
2795,Tux,5
2796,Elephant,3
2797,Whale,5
2798,Whale,4
2799,Elephant,5
2800,Whale,3
2801,Bird,5
2802,Bird,4
2803,Tux,4
2804,Bird,5
2805,Whale,2
2806,Tux,2
2807,Whale,1
2808,Tux,1
2809,Elephant,4
2810,Whale,1
2811,Elephant,1
2812,Bird,1
2813,Bird,4
2814,Tux,3
2815,Bird,1
2816,Bird,5
2817,Whale,3
2818,Bird,4
2819,Tux,3
2820,Tux,3
2821,Bird,1
2822,Tux,1
2823,Whale,5
2824,Tux,1
2825,Whale,5
2826,Elephant,4
2827,Whale,5
2828,Whale,4
2829,Tux,4
2830,Tux,4
2831,Tux,4
2832,Elephant,1
2833,Elephant,3
2834,Elephant,4
2835,Bird,2
2836,Whale,2
2837,Tux,2
2838,Elephant,3
2839,Tux,5
2840,Elephant,4
2841,Tux,5
2842,Bird,3
2843,Bird,3
2844,Bird,5
2845,Elephant,3
2846,Whale,1
2847,Elephant,3
2848,Bird,5
2849,Whale,3
2850,Tux,2
2851,Bird,1
2852,Whale,2
2853,Bird,2
2854,Elephant,2
2855,Whale,1
2856,Elephant,4
2857,Elephant,5
2858,Bird,3
2859,Whale,2
2860,Elephant,2
2861,Bird,2
2862,Elephant,4
2863,Elephant,5
2864,Whale,4
2865,Elephant,2
2866,Tux,4
2867,Tux,5
2868,Bird,2
2869,Bird,1
2870,Whale,1
2871,Bird,3
2872,Bird,1
2873,Tux,1
2874,Bird,1
2875,Elephant,1
2876,Bird,3
2877,Tux,4
2878,Elephant,1
2879,Elephant,5
2880,Bird,4
2881,Bird,3
2882,Whale,4
2883,Elephant,1
2884,Whale,2
2885,Whale,3
2886,Whale,3
2887,Tux,3
2888,Elephant,2
2889,Elephant,1
2890,Elephant,2
2891,Elephant,3
2892,Elephant,3
2893,Tux,3
2894,Elephant,3
2895,Bird,4
2896,Tux,1
2897,Bird,2
2898,Elephant,4
2899,Tux,5
2900,Elephant,5
2901,Elephant,2
2902,Bird,2
2903,Tux,2
2904,Tux,3
2905,Tux,1
2906,Whale,4
2907,Bird,1
2908,Whale,4
2909,Bird,2
2910,Elephant,1
2911,Bird,1
2912,Tux,1
2913,Whale,3
2914,Elephant,4
2915,Bird,1
2916,Tux,2
2917,Whale,1
2918,Bird,5
2919,Whale,4
2920,Whale,4
2921,Bird,2
2922,Elephant,4
2923,Bird,2
2924,Whale,2
2925,Whale,3
2926,Tux,5
2927,Bird,2
2928,Bird,3
2929,Elephant,2
2930,Bird,1
2931,Elephant,1
2932,Tux,1
2933,Elephant,4
2934,Bird,3
2935,Bird,3
2936,Bird,5
2937,Whale,5
2938,Elephant,5
2939,Bird,5
2940,Bird,3
2941,Elephant,4
2942,Whale,2
2943,Bird,5
2944,Tux,4
2945,Whale,1
2946,Whale,2
2947,Elephant,2
2948,Bird,3
2949,Tux,2
2950,Elephant,2
2951,Elephant,3
2952,Tux,4
2953,Elephant,1
2954,Elephant,3
2955,Whale,4
2956,Elephant,1
2957,Bird,5
2958,Elephant,5
2959,Bird,2
2960,Whale,5
2961,Elephant,2
2962,Elephant,4
2963,Tux,1
2964,Tux,5
2965,Elephant,3
2966,Tux,3
2967,Whale,3
2968,Tux,1
2969,Whale,2
2970,Tux,5
2971,Elephant,4
2972,Tux,5
2973,Bird,3
2974,Elephant,5
2975,Bird,2
2976,Elephant,1
2977,Bird,2
2978,Whale,3
2979,Whale,5
2980,Bird,5
2981,Bird,5
2982,Bird,3
2983,Elephant,3
2984,Bird,4
2985,Bird,2
2986,Whale,1
2987,Bird,5
2988,Whale,1
2989,Bird,3
2990,Bird,5
2991,Bird,4
2992,Elephant,3
2993,Elephant,1
2994,Bird,2
2995,Bird,5
2996,Bird,3
2997,Tux,4
2998,Elephant,3
2999,Whale,1
3000,Tux,5
3001,Elephant,5
3002,Tux,1
3003,Tux,4
3004,Elephant,1
3005,Elephant,2
3006,Elephant,2
3007,Tux,1
3008,Tux,5
3009,Tux,5
3010,Bird,2
3011,Elephant,5
3012,Whale,5
3013,Bird,4
3014,Whale,3
3015,Bird,1
3016,Bird,3
3017,Tux,2
3018,Elephant,3
3019,Bird,1
3020,Elephant,2
3021,Tux,1
3022,Bird,1
3023,Whale,4
3024,Whale,1
3025,Elephant,5
3026,Elephant,2
3027,Elephant,2
3028,Bird,1
3029,Whale,5
3030,Whale,5
3031,Whale,5
3032,Whale,5
3033,Elephant,1
3034,Elephant,3
3035,Whale,4
3036,Elephant,4
3037,Tux,2
3038,Bird,3
3039,Tux,2
3040,Tux,5
3041,Elephant,2
3042,Bird,4
3043,Whale,4
3044,Tux,3
3045,Bird,2
3046,Whale,2
3047,Elephant,4
3048,Whale,2
3049,Tux,5
3050,Whale,5
3051,Elephant,4
3052,Whale,5
3053,Whale,3
3054,Elephant,2
3055,Elephant,5
3056,Bird,5
3057,Whale,2
3058,Bird,1
3059,Tux,5
3060,Tux,3
3061,Whale,5
3062,Bird,4
3063,Elephant,4
3064,Bird,1
3065,Whale,3
3066,Elephant,1
3067,Bird,2
3068,Elephant,1
3069,Tux,3
3070,Elephant,5
3071,Whale,3
3072,Tux,4
3073,Bird,4
3074,Whale,2
3075,Bird,2
3076,Whale,3
3077,Whale,2
3078,Whale,4
3079,Tux,3
3080,Whale,4
3081,Bird,3
3082,Elephant,3
3083,Whale,3
3084,Bird,2
3085,Bird,3
3086,Whale,5
3087,Bird,1
3088,Tux,1
3089,Bird,4
3090,Whale,4
3091,Tux,3
3092,Elephant,3
3093,Tux,1
3094,Whale,4
3095,Bird,4
3096,Bird,2
3097,Tux,3
3098,Elephant,5
3099,Elephant,1
3100,Elephant,2
3101,Elephant,3
3102,Elephant,2
3103,Tux,4
3104,Tux,2
3105,Elephant,4
3106,Tux,5
3107,Bird,5
3108,Whale,1
3109,Elephant,5
3110,Bird,5
3111,Elephant,5
3112,Bird,5
3113,Elephant,5
3114,Bird,5
3115,Tux,1
3116,Whale,5
3117,Whale,5
3118,Whale,4
3119,Elephant,1
3120,Bird,4
3121,Elephant,5
3122,Tux,1
3123,Whale,5
3124,Whale,2
3125,Elephant,3
3126,Tux,2
3127,Elephant,2
3128,Whale,2
